employee_id,age,department,job_level,education,location,tenure_years,salary,performance_rating,satisfaction_score,engagement_score,attrition,attrition_reason,training_hours,promotions,hire_date
EMP01116,45,Product,Lead,Bachelor,Boston MA,10,115682,Meets Expectations,1.5,3.1,0,,24,4,2020-01-02
EMP01117,45,HR,VP,Bachelor,Seattle WA,14,207963,Exceeds Expectations,4.2,2.5,0,,18,3,2012-03-14
EMP01118,50,Sales,Manager,Bachelor,San Francisco CA,9,149644,Needs Improvement,4.1,3.5,0,,43,4,2021-03-17
EMP01119,46,Marketing,Director,Master,Boston MA,13,155908,Meets Expectations,1.1,1.8,0,,72,1,2014-01-07
EMP01120,34,Product,Manager,Master,Chicago IL,4,133477,Outstanding,2.0,4.0,0,,78,4,2017-10-03
EMP01121,28,Engineering,Director,High School,New York NY,2,152809,Exceeds Expectations,4.7,4.5,1,Work-Life Balance,25,5,2013-05-04
EMP01122,41,Marketing,Mid,PhD,New York NY,2,76892,Outstanding,2.3,4.6,0,,22,2,2011-07-31
EMP01123,57,Finance,Junior,Bachelor,Chicago IL,5,74517,Outstanding,1.7,1.5,0,,70,5,2025-08-04
EMP01124,39,Customer Success,Director,Bachelor,Seattle WA,7,153714,Needs Improvement,1.6,2.8,0,,60,3,2022-08-10
EMP01125,23,Customer Success,Mid,Master,New York NY,11,79448,Outstanding,1.7,4.6,0,,10,2,2020-01-19
EMP01126,30,Sales,Mid,Master,New York NY,9,87196,Meets Expectations,1.6,5.0,0,,10,2,2024-02-01
EMP01127,48,Customer Success,Junior,PhD,New York NY,5,56967,Needs Improvement,1.8,2.1,0,,21,0,2013-08-13
EMP01128,41,HR,Director,High School,New York NY,8,164710,Outstanding,2.4,2.1,0,,70,0,2023-09-08
EMP01129,22,Marketing,VP,Master,Boston MA,0,199919,Needs Improvement,4.6,2.5,0,,48,2,2013-08-20
EMP01130,54,Operations,VP,Bachelor,Seattle WA,13,203342,Exceeds Expectations,1.5,2.4,0,,36,2,2014-07-02
EMP01131,27,Sales,Lead,Bachelor,Austin TX,10,133228,Needs Improvement,1.5,4.2,0,,22,2,2012-10-02
EMP01132,58,Sales,Mid,High School,San Francisco CA,7,90522,Exceeds Expectations,1.3,3.9,1,Relocation,80,3,2013-10-01
EMP01133,28,Operations,VP,Bachelor,Austin TX,3,191840,Needs Improvement,1.8,4.0,0,,11,0,2019-05-20
EMP01134,36,Product,VP,PhD,San Francisco CA,6,191638,Meets Expectations,2.5,3.5,0,,63,4,2013-09-06
EMP01135,40,Marketing,Lead,Master,San Francisco CA,1,119500,Meets Expectations,1.0,1.7,1,Relocation,73,1,2017-09-26
EMP01136,26,Sales,Director,Master,Chicago IL,6,156129,Outstanding,4.0,1.9,0,,52,4,2016-07-12
EMP01137,49,Finance,Mid,Master,San Francisco CA,8,92016,Exceeds Expectations,2.0,1.0,0,,8,0,2017-01-27
EMP01138,44,Sales,Lead,High School,Boston MA,1,125311,Outstanding,2.7,3.7,0,,11,2,2015-08-19
EMP01139,26,Operations,Director,Master,Seattle WA,8,173827,Outstanding,2.8,4.0,0,,38,3,2016-05-18
EMP01140,34,Operations,Manager,Master,Seattle WA,7,139242,Outstanding,3.8,2.6,0,,59,3,2012-05-27
EMP01141,31,Customer Success,Mid,Bachelor,Seattle WA,12,78749,Outstanding,4.5,4.2,0,,46,0,2021-04-30
EMP01142,33,Product,VP,Bachelor,New York NY,4,209429,Outstanding,1.9,1.1,0,,43,1,2023-04-27
EMP01143,47,Engineering,Lead,PhD,Chicago IL,5,114945,Meets Expectations,4.4,2.1,0,,63,3,2017-03-05
EMP01144,32,Product,VP,PhD,Chicago IL,15,211816,Exceeds Expectations,4.8,1.3,1,Work-Life Balance,18,1,2022-07-07
EMP01145,35,Customer Success,VP,PhD,Chicago IL,13,206072,Exceeds Expectations,2.2,1.6,1,Better Opportunity,76,1,2014-05-21
EMP01146,45,Finance,Senior,PhD,San Francisco CA,4,97109,Exceeds Expectations,2.9,1.1,0,,26,2,2021-03-06
EMP01147,42,HR,VP,Bachelor,New York NY,15,215782,Meets Expectations,2.4,4.2,0,,80,4,2015-01-29
EMP01148,37,HR,Director,PhD,San Francisco CA,7,166010,Needs Improvement,4.6,2.3,0,,79,2,2025-12-20
EMP01149,53,Sales,Manager,PhD,Seattle WA,14,139745,Needs Improvement,4.8,3.9,0,,24,2,2024-02-13
EMP01150,25,Marketing,Senior,Bachelor,New York NY,15,93080,Outstanding,1.0,2.4,0,,40,3,2023-07-30
EMP01151,56,Operations,Manager,Master,Boston MA,6,147005,Needs Improvement,1.8,4.7,0,,7,5,2012-06-24
EMP01152,54,HR,Manager,Master,New York NY,9,128133,Needs Improvement,2.7,4.3,0,,26,1,2015-07-03
EMP01153,23,Finance,Junior,PhD,Chicago IL,13,47579,Outstanding,4.1,5.0,0,,20,4,2024-01-22
EMP01154,42,Customer Success,VP,Bachelor,Chicago IL,3,198963,Exceeds Expectations,1.8,3.4,0,,16,2,2018-12-11
EMP01155,25,Engineering,Junior,High School,Boston MA,10,63106,Outstanding,1.6,4.3,0,,55,5,2020-12-14
EMP01156,33,Operations,Lead,High School,Boston MA,10,125089,Needs Improvement,1.1,2.1,0,,16,3,2022-05-15
EMP01157,30,Sales,Junior,Master,New York NY,4,48350,Exceeds Expectations,4.8,1.9,0,,10,3,2012-04-05
EMP01158,26,Operations,VP,Bachelor,Chicago IL,15,203125,Outstanding,3.1,3.6,0,,11,1,2026-01-22
EMP01159,29,Customer Success,Mid,Bachelor,Seattle WA,8,72451,Needs Improvement,3.6,3.2,0,,5,0,2018-02-10
EMP01160,36,HR,VP,High School,Chicago IL,4,218523,Outstanding,2.3,2.6,1,Work-Life Balance,63,0,2017-04-25
EMP01161,26,Product,Manager,Master,Boston MA,1,126557,Needs Improvement,1.8,3.3,0,,10,4,2011-09-05
EMP01162,32,Operations,Manager,Master,Chicago IL,12,126972,Exceeds Expectations,1.0,3.5,0,,47,4,2017-07-27
EMP01163,34,Product,Mid,PhD,Austin TX,8,75960,Exceeds Expectations,4.6,2.6,0,,57,4,2014-01-07
EMP01164,33,Product,Mid,Bachelor,Chicago IL,3,66365,Meets Expectations,1.4,4.7,0,,38,5,2022-12-08
EMP01165,41,HR,Manager,Bachelor,Chicago IL,11,135197,Exceeds Expectations,3.5,3.3,1,Better Opportunity,39,0,2013-08-09
EMP01166,33,HR,VP,PhD,Chicago IL,10,196761,Outstanding,3.9,3.9,0,,21,3,2022-09-16
EMP01167,40,Customer Success,Manager,High School,New York NY,7,122545,Needs Improvement,4.5,4.4,0,,0,2,2017-06-13
EMP01168,58,Customer Success,Lead,Master,Austin TX,5,108186,Outstanding,1.9,1.8,1,Work-Life Balance,53,5,2018-03-04
EMP01169,24,Engineering,Senior,High School,Boston MA,3,94897,Meets Expectations,2.8,4.7,1,Personal,3,3,2025-06-08
EMP01170,29,Marketing,Junior,Master,Austin TX,2,68750,Exceeds Expectations,4.5,3.3,1,Personal,72,3,2018-07-31
EMP01171,31,Sales,Director,PhD,Seattle WA,6,152135,Outstanding,2.5,1.1,0,,22,0,2023-04-05
EMP01172,26,Engineering,Director,Master,San Francisco CA,8,173262,Needs Improvement,2.9,4.2,0,,30,5,2021-01-13
EMP01173,22,Customer Success,VP,Bachelor,Boston MA,1,218623,Outstanding,4.4,3.2,0,,6,2,2022-06-21
EMP01174,45,Operations,Junior,Bachelor,New York NY,14,71893,Exceeds Expectations,1.7,3.6,0,,44,3,2016-10-06
EMP01175,47,Marketing,Manager,PhD,New York NY,11,135318,Outstanding,4.1,1.6,0,,55,0,2015-03-31
EMP01176,43,Finance,Mid,High School,New York NY,11,86150,Meets Expectations,4.0,4.4,0,,64,5,2025-03-24
EMP01177,43,Marketing,Manager,PhD,Austin TX,5,147888,Meets Expectations,1.6,4.3,0,,53,0,2019-08-17
EMP01178,28,Engineering,Manager,Master,Seattle WA,0,128346,Meets Expectations,3.7,1.7,0,,14,2,2024-10-04
EMP01179,47,Operations,Manager,Bachelor,Boston MA,12,127178,Needs Improvement,4.0,3.8,0,,58,1,2011-06-17
EMP01180,22,HR,Director,PhD,New York NY,3,166226,Meets Expectations,1.3,4.8,1,Compensation,69,5,2024-01-31
EMP01181,34,Sales,VP,High School,New York NY,0,190531,Needs Improvement,1.5,1.7,1,Career Growth,15,3,2011-10-22
EMP01182,47,Operations,Director,PhD,Chicago IL,0,172866,Exceeds Expectations,2.4,2.5,0,,75,3,2017-07-22
EMP01183,53,Engineering,Director,High School,Seattle WA,1,166383,Outstanding,1.1,3.8,0,,75,4,2020-01-29
EMP01184,53,Operations,Director,Master,Chicago IL,0,162450,Outstanding,2.9,4.6,1,Better Opportunity,10,1,2021-09-20
EMP01185,46,Sales,Lead,Bachelor,Chicago IL,10,112909,Outstanding,2.9,2.3,0,,52,0,2024-05-16
EMP01186,30,Engineering,Director,High School,New York NY,0,166590,Outstanding,3.0,2.9,0,,74,0,2013-09-25
EMP01187,50,Customer Success,Mid,Bachelor,Austin TX,9,92969,Needs Improvement,2.2,2.3,0,,25,3,2014-01-31
EMP01188,22,Customer Success,Mid,High School,New York NY,12,90419,Outstanding,3.6,1.7,0,,23,1,2017-05-24
EMP01189,53,Operations,VP,Bachelor,San Francisco CA,7,213390,Needs Improvement,3.8,4.6,0,,16,5,2012-10-27
EMP01190,53,Engineering,Lead,High School,Seattle WA,11,131028,Exceeds Expectations,1.1,3.1,0,,60,0,2018-04-16
EMP01191,57,Finance,Lead,PhD,Seattle WA,13,107193,Exceeds Expectations,2.1,4.8,1,Relocation,31,1,2015-10-21
EMP01192,32,Sales,Junior,Master,Seattle WA,2,63691,Exceeds Expectations,1.8,3.6,1,Better Opportunity,23,4,2022-05-07
EMP01193,57,Product,Junior,High School,New York NY,1,52610,Outstanding,2.2,4.0,1,Better Opportunity,65,0,2017-05-22
EMP01194,39,Sales,Manager,Bachelor,San Francisco CA,0,129939,Outstanding,1.5,4.7,0,,60,3,2025-04-11
EMP01195,28,Customer Success,Mid,Bachelor,Boston MA,5,77709,Needs Improvement,3.5,4.4,0,,16,4,2014-05-06
EMP01196,26,Marketing,VP,Master,San Francisco CA,15,206822,Outstanding,1.3,1.7,0,,33,3,2025-09-01
EMP01197,49,Engineering,VP,PhD,Seattle WA,1,218530,Exceeds Expectations,2.6,1.8,0,,77,1,2022-05-20
EMP01198,54,Marketing,Lead,PhD,Austin TX,13,126169,Exceeds Expectations,3.5,2.0,0,,55,4,2017-09-21
EMP01199,26,Engineering,Lead,Master,Seattle WA,2,128084,Exceeds Expectations,1.6,3.6,0,,35,3,2023-02-09
EMP01200,56,Operations,Senior,PhD,New York NY,10,95097,Meets Expectations,2.9,3.0,0,,11,5,2021-08-17
EMP01201,56,Customer Success,Senior,Master,New York NY,2,93244,Meets Expectations,4.7,4.5,0,,30,4,2025-06-03
EMP01202,41,HR,Senior,Bachelor,Chicago IL,6,112057,Outstanding,3.7,2.1,0,,17,5,2024-10-07
EMP01203,45,Finance,Mid,Bachelor,San Francisco CA,10,71699,Exceeds Expectations,3.3,1.7,0,,76,5,2021-08-15
EMP01204,53,Operations,Mid,Master,San Francisco CA,11,73048,Outstanding,3.9,4.7,0,,32,4,2018-05-22
EMP01205,29,Sales,Senior,PhD,Seattle WA,12,111644,Exceeds Expectations,2.6,1.3,0,,70,4,2025-03-07
EMP01206,58,Finance,Manager,High School,Seattle WA,13,126527,Outstanding,4.9,3.5,0,,55,3,2014-09-06
EMP01207,30,Operations,Junior,Master,Austin TX,5,49027,Needs Improvement,4.2,1.2,0,,70,4,2025-09-02
EMP01208,28,Finance,Mid,Master,Chicago IL,13,71713,Needs Improvement,3.6,1.2,1,Personal,35,2,2023-04-25
EMP01209,36,Product,Mid,Bachelor,San Francisco CA,7,85260,Exceeds Expectations,4.0,4.7,0,,2,4,2023-12-16
EMP01210,36,Operations,VP,Bachelor,Austin TX,5,216401,Needs Improvement,2.5,3.2,0,,73,5,2022-07-24
EMP01211,53,Finance,VP,Bachelor,San Francisco CA,3,193135,Meets Expectations,2.6,2.0,0,,35,0,2017-03-16
EMP01212,41,Engineering,Mid,High School,Austin TX,13,83993,Meets Expectations,4.4,2.8,0,,52,5,2011-11-23
EMP01213,31,Customer Success,Lead,Bachelor,Boston MA,12,132872,Exceeds Expectations,2.5,3.2,0,,62,3,2017-12-12
EMP01214,23,Operations,Senior,Bachelor,Boston MA,15,101631,Exceeds Expectations,4.4,3.4,0,,9,4,2013-03-21
EMP01215,47,Product,Mid,Bachelor,Seattle WA,6,72141,Exceeds Expectations,2.6,2.0,0,,76,3,2019-10-25
EMP01216,58,Engineering,Director,Master,New York NY,7,171150,Outstanding,2.8,4.2,0,,48,0,2019-05-02
EMP01217,50,Customer Success,Lead,PhD,San Francisco CA,13,107931,Exceeds Expectations,2.4,2.1,0,,21,1,2018-10-24
EMP01218,24,HR,VP,High School,Chicago IL,12,201946,Meets Expectations,1.9,3.8,1,Personal,70,0,2022-07-07
EMP01219,55,Finance,Junior,Bachelor,Seattle WA,8,59847,Meets Expectations,1.6,2.7,1,Work-Life Balance,21,4,2023-02-16
EMP01220,27,Sales,Mid,Master,Chicago IL,1,83763,Meets Expectations,4.1,4.8,0,,60,3,2018-11-18
EMP01221,23,Marketing,Mid,High School,Seattle WA,6,84747,Meets Expectations,1.3,1.4,0,,70,2,2013-08-23
EMP01222,56,Marketing,Mid,High School,Chicago IL,5,73049,Exceeds Expectations,2.3,1.7,0,,64,0,2025-12-25
EMP01223,32,Product,Mid,Master,Seattle WA,1,80370,Exceeds Expectations,1.5,4.4,1,Compensation,58,1,2016-01-15
EMP01224,37,Sales,Director,High School,New York NY,5,170975,Meets Expectations,1.2,4.9,0,,58,4,2022-09-17
EMP01225,47,Customer Success,Director,PhD,New York NY,12,179123,Exceeds Expectations,4.8,4.8,0,,67,3,2020-01-27
EMP01226,53,Marketing,Manager,High School,Chicago IL,4,146372,Exceeds Expectations,1.3,5.0,1,Career Growth,48,3,2022-11-29
EMP01227,23,Finance,Senior,PhD,Chicago IL,10,100965,Meets Expectations,1.1,2.7,0,,17,5,2018-11-20
EMP01228,37,Finance,Lead,PhD,Boston MA,4,105536,Outstanding,4.6,2.0,0,,59,2,2019-10-15
EMP01229,30,HR,Lead,Master,New York NY,13,106682,Needs Improvement,1.6,3.6,0,,6,2,2021-02-09
EMP01230,49,Customer Success,Lead,PhD,Austin TX,2,124603,Needs Improvement,4.3,3.2,0,,45,2,2012-10-26
EMP01231,54,HR,Senior,High School,Austin TX,5,85362,Exceeds Expectations,1.6,3.8,0,,65,1,2013-10-31
EMP01232,50,Operations,Junior,Master,Austin TX,12,55945,Exceeds Expectations,2.8,3.5,0,,66,4,2022-04-30
EMP01233,53,Sales,Lead,Bachelor,Seattle WA,13,130022,Needs Improvement,3.7,3.2,0,,42,5,2024-12-10
EMP01234,39,Customer Success,Director,PhD,San Francisco CA,4,154659,Exceeds Expectations,1.8,3.5,0,,5,0,2014-05-28
EMP01235,30,Finance,Junior,PhD,Chicago IL,6,58709,Meets Expectations,2.7,4.3,0,,72,2,2021-09-17
EMP01236,26,HR,Junior,PhD,San Francisco CA,5,73142,Meets Expectations,3.9,4.1,1,Personal,63,0,2021-05-06
EMP01237,51,Sales,Director,Master,Boston MA,10,170211,Exceeds Expectations,2.5,2.9,0,,41,4,2026-03-03
EMP01238,55,Marketing,Director,PhD,Seattle WA,8,176417,Needs Improvement,4.6,1.9,0,,34,2,2020-11-08
EMP01239,47,Finance,Lead,Bachelor,San Francisco CA,1,124388,Meets Expectations,4.5,1.4,0,,31,3,2014-01-17
EMP01240,56,Marketing,Junior,Bachelor,San Francisco CA,11,58521,Needs Improvement,2.7,2.3,0,,79,3,2020-09-17
EMP01241,42,Sales,VP,Master,New York NY,1,204274,Needs Improvement,2.7,2.7,0,,15,2,2016-09-20
EMP01242,53,HR,Lead,Bachelor,New York NY,12,124281,Meets Expectations,2.7,1.9,0,,20,4,2023-01-27
EMP01243,46,Operations,Manager,PhD,Austin TX,2,123298,Outstanding,4.2,1.0,1,Personal,19,0,2014-07-01
EMP01244,33,Engineering,Lead,High School,Austin TX,1,109373,Exceeds Expectations,4.4,3.7,0,,21,2,2018-05-30
EMP01245,24,Operations,Junior,PhD,Seattle WA,2,46294,Meets Expectations,4.3,1.8,0,,13,2,2012-02-20
EMP01246,55,Finance,Manager,Bachelor,Boston MA,2,147256,Exceeds Expectations,1.6,2.8,0,,65,0,2011-09-23
EMP01247,36,Customer Success,Manager,PhD,New York NY,9,121049,Outstanding,2.4,1.7,0,,65,2,2023-05-23
EMP01248,47,Finance,Director,Bachelor,San Francisco CA,13,176442,Exceeds Expectations,4.2,4.4,0,,59,1,2016-02-14
EMP01249,27,Marketing,Junior,Bachelor,Boston MA,1,64257,Meets Expectations,1.6,5.0,0,,9,2,2024-04-26
EMP01250,42,Operations,Director,Bachelor,Seattle WA,7,173548,Exceeds Expectations,2.6,4.7,0,,4,2,2013-12-24
EMP01251,34,Marketing,Lead,Bachelor,Seattle WA,11,107164,Outstanding,4.4,4.2,1,Career Growth,50,5,2021-10-21
EMP01252,30,Operations,Lead,High School,San Francisco CA,10,129421,Meets Expectations,2.7,2.3,0,,32,3,2019-05-02
EMP01253,43,Sales,Lead,Bachelor,Boston MA,4,106377,Exceeds Expectations,2.0,3.4,0,,23,3,2019-10-05
EMP01254,22,Engineering,VP,PhD,Chicago IL,11,213310,Needs Improvement,3.5,2.3,0,,25,1,2024-04-29
EMP01255,54,Marketing,Senior,PhD,Boston MA,8,102395,Meets Expectations,3.1,3.4,0,,5,3,2013-04-08
EMP01256,51,Finance,Manager,PhD,Seattle WA,1,129322,Needs Improvement,2.6,3.5,0,,59,4,2015-12-24
EMP01257,36,HR,Senior,Master,Seattle WA,14,93673,Meets Expectations,3.6,1.2,0,,33,0,2013-03-26
EMP01258,36,HR,Junior,PhD,Austin TX,14,52830,Exceeds Expectations,2.7,4.8,0,,64,5,2022-09-27
EMP01259,25,Finance,VP,Bachelor,Seattle WA,15,209011,Needs Improvement,3.6,2.2,0,,71,5,2017-09-08
EMP01260,56,Operations,Mid,High School,Austin TX,6,65465,Outstanding,1.3,3.6,0,,16,5,2020-06-24
EMP01261,40,Finance,Mid,High School,New York NY,8,78617,Exceeds Expectations,2.7,3.9,0,,39,4,2025-08-29
EMP01262,31,Sales,Junior,Bachelor,Austin TX,3,72952,Exceeds Expectations,4.8,1.3,0,,57,2,2018-08-21
EMP01263,56,Sales,Manager,Master,Austin TX,14,136737,Needs Improvement,3.7,2.1,1,Work-Life Balance,22,3,2023-09-24
EMP01264,38,HR,Manager,High School,San Francisco CA,0,149849,Needs Improvement,4.2,4.2,0,,18,2,2018-05-10
EMP01265,56,Marketing,Manager,PhD,Seattle WA,6,135685,Exceeds Expectations,4.0,2.4,0,,13,4,2019-01-16
EMP01266,32,Product,Mid,Bachelor,Boston MA,6,85351,Needs Improvement,4.1,4.0,0,,63,4,2022-08-21
EMP01267,42,Customer Success,Lead,High School,Boston MA,11,111524,Exceeds Expectations,1.1,1.8,0,,47,5,2012-11-05
EMP01268,22,Operations,Lead,Bachelor,Seattle WA,10,133246,Needs Improvement,1.5,1.4,0,,63,4,2020-05-19
EMP01269,24,Operations,Junior,High School,New York NY,10,53062,Needs Improvement,4.3,2.2,0,,17,5,2012-06-16
EMP01270,46,Finance,VP,High School,Seattle WA,4,199196,Exceeds Expectations,2.6,1.3,0,,39,5,2018-09-05
EMP01271,23,Finance,Lead,Master,Austin TX,0,114343,Needs Improvement,3.8,4.5,0,,12,2,2016-09-30
EMP01272,29,Operations,Senior,Master,Chicago IL,5,103887,Exceeds Expectations,4.2,1.9,0,,69,0,2014-04-23
EMP01273,41,Finance,Manager,High School,Boston MA,3,149338,Outstanding,4.7,2.2,0,,42,2,2021-06-21
EMP01274,26,Engineering,Mid,PhD,Chicago IL,3,84277,Exceeds Expectations,4.6,1.2,1,Better Opportunity,33,1,2022-02-22
EMP01275,43,HR,Junior,PhD,San Francisco CA,5,51066,Needs Improvement,3.3,4.5,0,,16,1,2014-04-06
EMP01276,22,HR,Lead,High School,Seattle WA,8,123897,Meets Expectations,4.1,1.8,0,,27,4,2021-05-15
EMP01277,55,Product,Mid,Master,San Francisco CA,9,76280,Exceeds Expectations,4.9,2.6,1,Relocation,15,5,2018-06-12
EMP01278,53,Product,Senior,Bachelor,Boston MA,0,88755,Meets Expectations,1.8,2.0,0,,74,0,2014-07-28
EMP01279,24,HR,Mid,Bachelor,New York NY,7,73191,Meets Expectations,3.9,3.7,0,,14,4,2021-03-24
EMP01280,35,Engineering,Director,Bachelor,San Francisco CA,3,177196,Outstanding,2.7,2.4,0,,15,2,2017-03-08
EMP01281,46,Operations,Lead,Master,San Francisco CA,8,119529,Outstanding,4.4,1.6,0,,31,3,2013-04-11
EMP01282,49,Customer Success,Senior,PhD,Chicago IL,1,93261,Needs Improvement,2.9,1.2,1,Work-Life Balance,26,3,2016-03-23
EMP01283,31,Sales,Senior,PhD,New York NY,9,94153,Needs Improvement,4.1,2.9,0,,38,5,2021-03-26
EMP01284,34,HR,Lead,PhD,San Francisco CA,8,132507,Meets Expectations,2.6,1.6,0,,2,1,2014-02-24
EMP01285,36,Customer Success,Lead,Master,Boston MA,4,108598,Needs Improvement,2.5,2.0,0,,66,2,2014-02-10
EMP01286,26,Product,Junior,PhD,Chicago IL,3,52904,Meets Expectations,2.0,2.0,0,,0,1,2014-11-13
EMP01287,57,Engineering,Senior,PhD,New York NY,13,103610,Exceeds Expectations,2.9,1.7,0,,34,4,2013-04-17
EMP01288,47,HR,Director,High School,New York NY,11,153148,Exceeds Expectations,3.5,4.6,0,,45,3,2020-06-04
EMP01289,43,HR,Manager,Bachelor,San Francisco CA,15,127457,Needs Improvement,3.2,3.8,0,,52,0,2024-02-19
EMP01290,48,HR,Lead,Bachelor,Boston MA,2,108362,Meets Expectations,4.9,2.8,0,,27,1,2023-12-15
EMP01291,24,Operations,Junior,Bachelor,Austin TX,8,45383,Outstanding,2.6,5.0,0,,43,1,2022-08-03
EMP01292,38,Sales,Junior,PhD,San Francisco CA,7,46447,Needs Improvement,2.1,1.7,0,,52,2,2016-10-01
EMP01293,54,Sales,Junior,PhD,Chicago IL,7,63863,Exceeds Expectations,2.7,2.4,1,Personal,21,0,2019-04-13
EMP01294,58,Sales,Director,Bachelor,San Francisco CA,0,171866,Needs Improvement,1.7,1.6,0,,26,1,2015-11-17
EMP01295,51,Marketing,Senior,Master,Boston MA,1,106681,Meets Expectations,3.5,1.1,0,,38,5,2013-08-10
EMP01296,26,Product,Mid,PhD,Austin TX,5,80523,Meets Expectations,1.7,1.1,0,,10,1,2025-12-20
EMP01297,31,HR,Junior,PhD,San Francisco CA,13,48553,Exceeds Expectations,3.8,1.7,0,,76,4,2023-07-04
EMP01298,49,HR,Lead,High School,San Francisco CA,5,125019,Meets Expectations,2.8,2.3,0,,51,2,2023-09-02
EMP01299,56,Product,VP,Bachelor,Boston MA,14,192982,Needs Improvement,1.5,3.8,0,,68,0,2018-06-26
EMP01300,30,Customer Success,Lead,High School,Chicago IL,1,121972,Meets Expectations,4.5,4.2,1,Relocation,69,0,2015-06-19
EMP01301,57,HR,Manager,Bachelor,Austin TX,2,131112,Meets Expectations,1.4,2.0,0,,54,3,2015-10-16
EMP01302,36,HR,Mid,Master,Seattle WA,2,81972,Needs Improvement,2.8,2.7,1,Compensation,35,2,2023-03-13
EMP01303,22,Engineering,Junior,High School,New York NY,0,70405,Needs Improvement,1.1,4.2,0,,21,5,2016-01-04
EMP01304,34,Sales,Junior,High School,Boston MA,15,71390,Exceeds Expectations,4.1,3.2,1,Personal,77,0,2015-07-17
EMP01305,42,Marketing,Senior,Master,San Francisco CA,12,107025,Exceeds Expectations,4.7,3.6,1,Better Opportunity,69,1,2019-12-19
EMP01306,53,Customer Success,Senior,Master,Seattle WA,2,89934,Needs Improvement,4.1,3.0,0,,60,0,2025-03-12
EMP01307,23,Product,Lead,Master,Boston MA,1,124634,Outstanding,3.6,4.5,1,Work-Life Balance,11,2,2024-06-30
EMP01308,31,Finance,Manager,Bachelor,New York NY,12,132377,Exceeds Expectations,1.9,1.6,0,,47,5,2023-04-07
EMP01309,41,Engineering,Senior,PhD,Austin TX,5,110727,Needs Improvement,3.9,3.2,0,,52,1,2019-11-29
EMP01310,57,HR,Lead,Bachelor,Austin TX,14,125253,Meets Expectations,5.0,4.1,0,,7,2,2026-05-14
EMP01311,47,Engineering,Junior,Master,Boston MA,8,72357,Needs Improvement,4.6,4.7,0,,33,5,2023-01-24
EMP01312,52,Marketing,Manager,High School,Seattle WA,15,148850,Meets Expectations,3.1,2.5,0,,34,1,2012-02-18
EMP01313,26,Marketing,Director,PhD,New York NY,4,172827,Exceeds Expectations,3.7,3.9,0,,20,0,2018-09-27
EMP01314,30,HR,Lead,Master,Austin TX,11,128666,Exceeds Expectations,3.1,1.9,0,,59,0,2017-01-10
EMP01315,46,Product,Senior,Bachelor,Seattle WA,5,96622,Needs Improvement,2.5,2.2,0,,29,5,2016-08-23
EMP01316,56,Operations,Senior,PhD,Seattle WA,5,94628,Needs Improvement,4.5,3.9,0,,39,3,2018-03-25
EMP01317,40,Finance,VP,Master,New York NY,0,215298,Meets Expectations,1.4,2.0,1,Personal,17,3,2023-05-19
EMP01318,43,Engineering,Director,Bachelor,San Francisco CA,1,159492,Meets Expectations,1.2,4.4,0,,26,2,2025-12-26
EMP01319,55,HR,VP,Bachelor,Austin TX,8,209238,Meets Expectations,3.8,2.6,0,,11,0,2014-04-19
EMP01320,51,Customer Success,Manager,Bachelor,Seattle WA,3,137838,Needs Improvement,4.9,2.0,1,Compensation,17,3,2013-10-02
EMP01321,24,Operations,Mid,Master,Seattle WA,13,93010,Outstanding,1.3,1.3,1,Better Opportunity,59,4,2021-04-03
EMP01322,57,Product,VP,High School,New York NY,0,190349,Needs Improvement,1.8,1.1,0,,53,0,2023-07-31
EMP01323,55,Marketing,VP,Master,Boston MA,0,198008,Outstanding,2.3,3.5,0,,36,4,2025-12-01
EMP01324,48,Sales,Director,Bachelor,Austin TX,0,178910,Exceeds Expectations,1.9,2.5,0,,9,2,2015-09-07
EMP01325,29,Sales,VP,Master,Austin TX,9,193566,Outstanding,1.9,2.6,0,,75,1,2024-06-19
EMP01326,32,Product,Mid,Master,New York NY,5,72064,Outstanding,3.0,1.3,0,,43,3,2013-12-13
EMP01327,38,Sales,Junior,High School,New York NY,1,67787,Outstanding,3.9,1.5,0,,80,0,2021-03-02
EMP01328,53,Operations,Mid,High School,Boston MA,12,79046,Needs Improvement,4.2,1.2,0,,16,3,2017-04-15
EMP01329,34,Engineering,Junior,High School,Seattle WA,1,62047,Needs Improvement,2.4,2.6,0,,19,5,2015-11-21
EMP01330,42,Customer Success,Junior,Master,Austin TX,6,48275,Exceeds Expectations,4.1,2.0,0,,55,4,2021-09-03
EMP01331,58,Marketing,Lead,Bachelor,Chicago IL,3,120905,Meets Expectations,2.9,4.1,0,,33,2,2022-07-30
EMP01332,37,Engineering,Junior,Master,New York NY,9,74371,Meets Expectations,4.2,4.9,0,,30,3,2014-05-04
EMP01333,24,Marketing,Lead,Master,Seattle WA,6,112659,Needs Improvement,3.5,1.5,0,,2,4,2022-09-27
EMP01334,45,Engineering,Manager,Master,Chicago IL,2,146322,Outstanding,3.3,4.7,0,,21,3,2018-05-11
EMP01335,58,Product,VP,High School,Chicago IL,12,218494,Outstanding,2.2,3.2,0,,37,1,2025-06-29
EMP01336,46,Operations,Manager,Bachelor,San Francisco CA,7,124814,Exceeds Expectations,1.4,1.1,0,,24,0,2021-05-24
EMP01337,36,Marketing,VP,PhD,Chicago IL,9,215576,Needs Improvement,4.9,2.6,1,Personal,2,4,2019-10-26
